table_index,Qual.,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%,W,L,ERA,APP,GS,CG,SHO,SV,IP,ER,K-BB%,WHIP,FIP,xFIP,SIERA,LOB%
3,,Prisais Quintero,Incarnate Word,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Madison Poulson,Indiana State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sara Piña,Iona,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Talia Tretton,Nevada,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brianna Johnson,Iowa,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jaci Underwood,Jacksonville State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Aria Davis,Jacksonville State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kailey Martin,Jacksonville State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Haleigh Cushingberry,Jacksonville State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kira Ortega,James Madison,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emily LeGrand,James Madison,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Cali Legzdin,James Madison,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ana Gore,Kennesaw State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jojo Johnson,Kennesaw State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Allie Blum,Kentucky,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Anna Mauck,Western Kentucky,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alix Franklin,LSU,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Zoe Calvez,UCF,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Caroline Hall,Lafayette,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Cimara-lei Wessling,Lamar,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Cala Wilson,Lamar,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sicily Windham,Lamar,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ava Todd,Le Moyne,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Maddie Martin,Le Moyne,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Cianna Benamati,Le Moyne,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Helen Woloshyn,Lehigh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kelly Fricker,Lehigh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lizzie Kern,Lehigh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mallory Ogle,Lipscomb,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jen Rodriguez,Long Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brooke Bennett,Longwood,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Bailey Bucholz,Longwood,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sophia Pisacano,Longwood,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alli Pawlowicz,Loyola-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Averi Vander Woude,Loyola-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Addyson Borg,Loyola-Chicago,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Morgan Pool,Maine,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Francesca Guerrera,Maine,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Eviana Robles,Maine,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Matti Benson,Maryland,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Isabel Fernandez,Mercer,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,KiKi Daniels,Florida Gulf Coast,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Grace Jones,Mercer,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sietske Drijvers,Florida Gulf Coast,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jazlynn Sanders,Mercyhurst,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Emelie Pascual,Mercyhurst,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Holly Merritt,North Alabama,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Danitza Hernandez,"Miami, Ohio",GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Hannah Herman,Western Michigan,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ella Cunningham,Troy,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sophie Smith,Missouri,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kadence Shepherd,Iowa State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Madison Uptegrove,Missouri,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Abbie Wilhelm,Ohio State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lauren Rowland,Missouri State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Halle Studer,Missouri State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brynn Romine,Missouri State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Riley Baber,Missouri State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Victoria Spencer,Morehead State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Olivia Pagano,Morgan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jayla Campos,Morgan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Denver Obermeyer,Morgan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Olivia Garner,Morgan State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Macie Vickers,Tarleton,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Allie Williams,New Mexico,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jessica DeLeon,New Mexico,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Miracle McKenzie,New Mexico,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Tamara Carranza,New Mexico State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Skye Johnson,New Mexico State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Bristyl Riddick,Norfolk State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Natalie Shaw,North Alabama,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Laura Leigh Wheeler,North Alabama,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Bayleigh Rouse,North Alabama,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Gyvan Hammons,North Alabama,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lileigh Nieto,North Dakota State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Amai Hanta,North Dakota State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mia Morera,Northern Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lia Nance,Northern Illinois,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brooke Keltner,Northern Kentucky,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Brynn Daniel,Northwestern State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Rebecca Eckart,Notre Dame,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Avery Houlihan,Notre Dame,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Caroline O'Brien,Notre Dame,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kayla Turmell,Oakland,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alyson Edwards,Omaha,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Peyton Clifford,Pacific,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alexis Youngren,Pennsylvania,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Gigi Ganje,Pennsylvania,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mackenzie Reese,Pittsburgh,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Nichole Orozco,Portland State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Audrey Burton,Presbyterian,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Baxleigh Arnette,Presbyterian,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Katie Knarr,Rhode Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Julianne Torres,Rhode Island,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Keegan St. Cyr,Rider,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Aspen Wheeler,Rider,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Addie Osborne,Rutgers,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Riley Hwang,Rutgers,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Baileigh Burtis,Rutgers,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kelsey Hoekstra,Rutgers,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Juztyne Torres,SIU Edwardsville,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Raegan Duncan,SIU Edwardsville,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Shannon Garcia,Sacramento State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Madison Evers-Lyles,Sacramento State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Elle Leckrone,Sacred Heart,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alexa Barbera,Sacred Heart,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Katherine Burras,Sacred Heart,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,AB Cipalla,Furman,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sofia Zielinski,Saint Francis (PA),GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Morgan Pasternak,Saint Francis (PA),GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kate Proffitt,Saint Louis,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mia Zabat,Saint Mary’s,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Joi Hubbard,Samford,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ella Nelson,Samford,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mallory Axline,San Diego,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Elle Merlino,Santa Clara,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Gianna DiMeglio,Siena,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Cali DeLawder,Siena,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lauren Melton,Siena,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Megan Klein,Siena,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Presley Lively,South Alabama,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Shae Anderson,South Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Audrey Wilson,Charlotte,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Nia McKnight,South Carolina,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Chloe Lackey,Chattanooga,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mya Flindt,Boise State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ella McGee,South Dakota,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Madison Evans,South Dakota,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sara Iburg,South Dakota,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Amanda Vacanti,South Dakota State,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Shelby Morris,Southeastern Louisiana,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Cydnee Schneider,Southeastern Louisiana,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kailey Dixon,Southeastern Louisiana,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Grace Huffman,Southern Indiana,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Michaella Salvatierra,Southern Utah,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Isabella Knight,Southern Utah,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Michelle De la Cruz,Southern Utah,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Lauren Dundon,St. Bonaventure,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Abigail Ahern,St. Bonaventure,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Nolah Moyer,St. Bonaventure,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Joie Economides,Stanford,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Gabby David,Stetson,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Irianis Garcia,Stetson,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Grace Conaway,Stonehill,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Sarah Taylor,Stonehill,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Taylor Schoonmaker,Stonehill,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Julie Martin,Tennessee Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Ashley Capelouto,Tennessee Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Jailynn Paderez,Tennessee Tech,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,DaNia Durr,Texas Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kylie Wilson,Texas Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Penelope Saenz,Texas Southern,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Audrey Miller,Toledo,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Alexis Shepherd,Toledo,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Payton Abiley,Toledo,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Samantha Bolding,Toledo,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Mackenzie Gorczyca,Towson,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Kaci Benton,Towson,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Giselle Mejia,UC Santa Barbara,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Dee Ma'ae,UC Santa Barbara,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
3,,Coco Jaimes,UCF,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,1.2,1.2,,,,,,,,,,,,,,,,
